date,country,continent,flights,new_cases,stringency_index
2020-01-10,Lebanon,AS,50,0.0,0.0
2020-01-10,Sri Lanka,AS,71,0.0,0.0
2020-01-10,Lithuania,EU,10,0.0,0.0
2020-01-10,Luxembourg,EU,97,0.0,0.0
2020-01-10,Latvia,EU,109,0.0,0.0
2020-01-10,Malta,EU,41,0.0,0.0
2020-01-10,Malaysia,AS,755,0.0,0.0
2020-01-10,Netherlands,EU,650,0.0,0.0
2020-01-10,Norway,EU,459,0.0,0.0
2020-01-10,Philippines,AS,399,0.0,0.0
2020-01-10,Pakistan,AS,8,0.0,0.0
2020-01-10,Poland,EU,442,0.0,0.0
2020-01-10,Portugal,EU,433,0.0,0.0
2020-01-10,Qatar,AS,330,0.0,0.0
2020-01-10,Romania,EU,73,0.0,0.0
2020-01-10,Russia,EU,1186,0.0,0.0
2020-01-10,Saudi Arabia,AS,216,0.0,0.0
2020-01-10,Sweden,EU,469,0.0,0.0
2020-01-10,Singapore,AS,476,0.0,13.89
2020-01-10,Slovenia,EU,24,0.0,0.0
2020-01-10,Slovakia,EU,24,0.0,0.0
2020-01-10,Thailand,AS,713,0.0,0.0
2020-01-10,Turkey,AS,463,0.0,0.0
2020-01-10,Taiwan,AS,513,,8.33
2020-01-10,Ukraine,EU,73,0.0,0.0
2020-01-10,Vietnam,AS,20,0.0,0.0
2020-01-11,United Arab Emirates,AS,729,0.0,0.0
2020-01-11,Armenia,AS,32,0.0,
2020-01-11,Austria,EU,346,0.0,0.0
2020-01-11,Bangladesh,AS,5,0.0,0.0
2020-01-11,Belgium,EU,290,0.0,0.0
2020-01-11,Bahrain,AS,118,0.0,0.0
2020-01-11,Brunei,AS,24,0.0,11.11
2020-01-11,Belarus,EU,63,0.0,0.0
2020-01-11,Switzerland,EU,641,0.0,0.0
2020-01-11,China,AS,418,0.0,2.78
2020-01-11,Czechia,EU,103,0.0,0.0
2020-01-11,Germany,EU,2060,0.0,0.0
2020-01-11,Denmark,EU,249,0.0,0.0
2020-01-11,Estonia,EU,25,0.0,0.0
2020-01-11,Spain,EU,1016,0.0,0.0
2020-01-11,Finland,EU,215,0.0,0.0
2020-01-11,France,EU,1275,0.0,0.0
2020-01-11,United Kingdom,EU,1934,0.0,0.0
2020-01-11,Greece,EU,126,0.0,0.0
2020-01-11,Hong Kong,AS,482,,13.89
2020-01-11,Croatia,EU,21,0.0,0.0
2020-01-11,Hungary,EU,107,0.0,0.0
2020-01-11,Indonesia,AS,75,0.0,5.56
2020-01-11,Ireland,EU,277,0.0,0.0
2020-01-11,Israel,AS,127,0.0,0.0
2020-01-11,India,AS,1694,0.0,0.0
2020-01-11,Iran,AS,3,0.0,0.0
2020-01-11,Iceland,EU,41,0.0,0.0
2020-01-11,Italy,EU,1099,0.0,0.0
2020-01-11,Japan,AS,918,0.0,2.78
2020-01-11,South Korea,AS,707,0.0,0.0
2020-01-11,Kazakhstan,AS,63,0.0,0.0
2020-01-11,Lebanon,AS,55,0.0,0.0
2020-01-11,Sri Lanka,AS,87,0.0,0.0
2020-01-11,Lithuania,EU,54,0.0,0.0
2020-01-11,Luxembourg,EU,63,0.0,0.0
2020-01-11,Latvia,EU,79,0.0,0.0
2020-01-11,Malta,EU,58,0.0,0.0
2020-01-11,Malaysia,AS,723,0.0,0.0
2020-01-11,Netherlands,EU,550,0.0,0.0
2020-01-11,Norway,EU,215,0.0,0.0
2020-01-11,Philippines,AS,375,0.0,0.0
2020-01-11,Pakistan,AS,6,0.0,0.0
2020-01-11,Poland,EU,348,0.0,0.0
2020-01-11,Portugal,EU,397,0.0,0.0
2020-01-11,Qatar,AS,320,0.0,0.0
2020-01-11,Romania,EU,38,0.0,0.0
2020-01-11,Russia,EU,1177,0.0,0.0
2020-01-11,Saudi Arabia,AS,226,0.0,0.0
2020-01-11,Sweden,EU,250,0.0,0.0
2020-01-11,Singapore,AS,471,0.0,13.89
2020-01-11,Slovenia,EU,19,0.0,0.0
2020-01-11,Slovakia,EU,14,0.0,0.0
2020-01-11,Thailand,AS,745,0.0,0.0
2020-01-11,Turkey,AS,485,0.0,0.0
2020-01-11,Taiwan,AS,481,,8.33
2020-01-11,Ukraine,EU,111,0.0,0.0
2020-01-11,Vietnam,AS,24,0.0,0.0
2020-01-12,United Arab Emirates,AS,678,0.0,0.0
2020-01-12,Armenia,AS,26,0.0,
2020-01-12,Austria,EU,373,0.0,0.0
2020-01-12,Bangladesh,AS,6,0.0,0.0
2020-01-12,Belgium,EU,312,0.0,0.0
2020-01-12,Bulgaria,EU,3,0.0,0.0
2020-01-12,Bahrain,AS,99,0.0,0.0
2020-01-12,Brunei,AS,22,0.0,11.11
2020-01-12,Belarus,EU,65,0.0,0.0
2020-01-12,Switzerland,EU,670,0.0,0.0
2020-01-12,China,AS,284,41.0,2.78
2020-01-12,Czechia,EU,172,0.0,0.0
2020-01-12,Germany,EU,1878,0.0,0.0
2020-01-12,Denmark,EU,309,0.0,0.0
2020-01-12,Estonia,EU,28,0.0,0.0
2020-01-12,Spain,EU,1205,0.0,0.0
2020-01-12,Finland,EU,231,0.0,0.0
2020-01-12,France,EU,1264,0.0,0.0
2020-01-12,United Kingdom,EU,2331,0.0,0.0
2020-01-12,Greece,EU,171,0.0,0.0
2020-01-12,Hong Kong,AS,456,,13.89
2020-01-12,Croatia,EU,37,0.0,0.0
2020-01-12,Hungary,EU,131,0.0,0.0
2020-01-12,Indonesia,AS,75,0.0,5.56
2020-01-12,Ireland,EU,326,0.0,0.0
2020-01-12,Israel,AS,182,0.0,0.0
2020-01-12,India,AS,1661,0.0,0.0
2020-01-12,Iran,AS,4,0.0,0.0
2020-01-12,Iceland,EU,40,0.0,0.0
2020-01-12,Italy,EU,1177,0.0,0.0
2020-01-12,Japan,AS,801,0.0,2.78
2020-01-12,South Korea,AS,595,0.0,0.0
2020-01-12,Kazakhstan,AS,67,0.0,0.0
2020-01-12,Lebanon,AS,62,0.0,0.0
2020-01-12,Sri Lanka,AS,55,0.0,0.0
2020-01-12,Lithuania,EU,5,0.0,0.0
2020-01-12,Luxembourg,EU,70,0.0,0.0
2020-01-12,Latvia,EU,88,0.0,0.0
2020-01-12,Malta,EU,51,0.0,0.0
2020-01-12,Malaysia,AS,660,0.0,0.0
2020-01-12,Netherlands,EU,584,0.0,0.0
2020-01-12,Norway,EU,328,0.0,0.0
2020-01-12,Philippines,AS,194,0.0,0.0
2020-01-12,Pakistan,AS,4,0.0,0.0
2020-01-12,Poland,EU,407,0.0,0.0
2020-01-12,Portugal,EU,392,0.0,0.0
2020-01-12,Qatar,AS,322,0.0,0.0
2020-01-12,Romania,EU,29,0.0,0.0
2020-01-12,Russia,EU,983,0.0,0.0
2020-01-12,Saudi Arabia,AS,216,0.0,0.0
2020-01-12,Sweden,EU,339,0.0,0.0
2020-01-12,Singapore,AS,433,0.0,13.89
2020-01-12,Slovenia,EU,25,0.0,0.0
2020-01-12,Slovakia,EU,20,0.0,0.0
2020-01-12,Thailand,AS,667,0.0,0.0
2020-01-12,Turkey,AS,408,0.0,0.0
2020-01-12,Taiwan,AS,436,,8.33
2020-01-12,Ukraine,EU,93,0.0,0.0
2020-01-12,Vietnam,AS,14,0.0,0.0
2020-01-13,United Arab Emirates,AS,596,0.0,0.0
2020-01-13,Armenia,AS,26,0.0,
2020-01-13,Austria,EU,347,0.0,0.0
2020-01-13,Bangladesh,AS,6,0.0,0.0
2020-01-13,Belgium,EU,360,0.0,0.0
2020-01-13,Bulgaria,EU,4,0.0,0.0
2020-01-13,Bahrain,AS,97,0.0,0.0
2020-01-13,Brunei,AS,22,0.0,11.11
2020-01-13,Belarus,EU,58,0.0,0.0
2020-01-13,Switzerland,EU,623,0.0,0.0
2020-01-13,China,AS,367,0.0,2.78
2020-01-13,Czechia,EU,149,0.0,0.0
2020-01-13,Germany,EU,2200,0.0,0.0
2020-01-13,Denmark,EU,402,0.0,0.0
2020-01-13,Estonia,EU,44,0.0,0.0
2020-01-13,Spain,EU,1034,0.0,0.0
2020-01-13,Finland,EU,301,0.0,0.0
2020-01-13,France,EU,1307,0.0,0.0
2020-01-13,United Kingdom,EU,1998,0.0,0.0
2020-01-13,Greece,EU,176,0.0,0.0
2020-01-13,Hong Kong,AS,435,,13.89
2020-01-13,Croatia,EU,45,0.0,0.0
2020-01-13,Hungary,EU,140,0.0,0.0
2020-01-13,Indonesia,AS,90,0.0,5.56
2020-01-13,Ireland,EU,308,0.0,0.0
2020-01-13,Israel,AS,147,0.0,0.0
2020-01-13,India,AS,1583,0.0,0.0
2020-01-13,Iran,AS,7,0.0,0.0
2020-01-13,Iceland,EU,39,0.0,0.0
2020-01-13,Italy,EU,1235,0.0,0.0
2020-01-13,Japan,AS,877,0.0,2.78
2020-01-13,South Korea,AS,625,0.0,0.0
2020-01-13,Kazakhstan,AS,63,0.0,0.0
2020-01-13,Lebanon,AS,51,0.0,0.0
2020-01-13,Sri Lanka,AS,71,0.0,0.0
2020-01-13,Lithuania,EU,13,0.0,0.0
2020-01-13,Luxembourg,EU,87,0.0,0.0
2020-01-13,Latvia,EU,103,0.0,0.0
2020-01-13,Malta,EU,61,0.0,0.0
2020-01-13,Malaysia,AS,654,0.0,0.0
2020-01-13,Netherlands,EU,602,0.0,0.0
2020-01-13,Norway,EU,449,0.0,0.0
2020-01-13,Philippines,AS,236,0.0,0.0
2020-01-13,Poland,EU,417,0.0,0.0
2020-01-13,Portugal,EU,362,0.0,0.0
2020-01-13,Qatar,AS,278,0.0,0.0
2020-01-13,Romania,EU,54,0.0,0.0
2020-01-13,Russia,EU,1054,0.0,0.0
2020-01-13,Saudi Arabia,AS,218,0.0,0.0
2020-01-13,Sweden,EU,456,0.0,0.0
2020-01-13,Singapore,AS,388,0.0,13.89
2020-01-13,Slovenia,EU,24,0.0,0.0
2020-01-13,Slovakia,EU,29,0.0,0.0
2020-01-13,Thailand,AS,690,1.0,0.0
2020-01-13,Turkey,AS,450,0.0,0.0
2020-01-13,Taiwan,AS,411,,8.33
2020-01-13,Ukraine,EU,93,0.0,0.0
2020-01-13,Vietnam,AS,24,0.0,0.0
2020-01-14,United Arab Emirates,AS,681,0.0,0.0
2020-01-14,Armenia,AS,19,0.0,
2020-01-14,Austria,EU,310,0.0,0.0
2020-01-14,Bangladesh,AS,11,0.0,0.0
2020-01-14,Belgium,EU,336,0.0,0.0
2020-01-14,Bulgaria,EU,2,0.0,0.0
2020-01-14,Bahrain,AS,117,0.0,0.0
2020-01-14,Brunei,AS,21,0.0,11.11
2020-01-14,Belarus,EU,54,0.0,0.0
2020-01-14,Switzerland,EU,574,0.0,0.0
2020-01-14,China,AS,442,0.0,2.78
2020-01-14,Czechia,EU,133,0.0,0.0
2020-01-14,Germany,EU,2144,0.0,0.0
2020-01-14,Denmark,EU,358,0.0,0.0
2020-01-14,Estonia,EU,36,0.0,0.0
2020-01-14,Spain,EU,722,0.0,0.0
2020-01-14,Finland,EU,312,0.0,0.0
2020-01-14,France,EU,1235,0.0,0.0
2020-01-14,United Kingdom,EU,1809,0.0,0.0
2020-01-14,Greece,EU,164,0.0,0.0
2020-01-14,Hong Kong,AS,482,,13.89
2020-01-14,Croatia,EU,43,0.0,0.0
2020-01-14,Hungary,EU,114,0.0,0.0
2020-01-14,Indonesia,AS,78,0.0,5.56
2020-01-14,Ireland,EU,249,0.0,0.0
2020-01-14,Israel,AS,151,0.0,0.0
2020-01-14,India,AS,1707,0.0,0.0
2020-01-14,Iran,AS,4,0.0,0.0
2020-01-14,Iceland,EU,43,0.0,0.0
2020-01-14,Italy,EU,899,0.0,0.0
2020-01-14,Japan,AS,909,1.0,2.78
2020-01-14,South Korea,AS,698,0.0,0.0
2020-01-14,Kazakhstan,AS,60,0.0,0.0
2020-01-14,Lebanon,AS,48,0.0,0.0
2020-01-14,Sri Lanka,AS,78,0.0,0.0
2020-01-14,Lithuania,EU,9,0.0,0.0
2020-01-14,Luxembourg,EU,76,0.0,0.0
2020-01-14,Latvia,EU,86,0.0,0.0
2020-01-14,Malta,EU,27,0.0,0.0
2020-01-14,Malaysia,AS,721,0.0,0.0
2020-01-14,Netherlands,EU,543,0.0,0.0
2020-01-14,Norway,EU,434,0.0,0.0
2020-01-14,Philippines,AS,382,0.0,0.0
2020-01-14,Pakistan,AS,8,0.0,0.0
2020-01-14,Poland,EU,398,0.0,0.0
2020-01-14,Portugal,EU,303,0.0,0.0
2020-01-14,Qatar,AS,342,0.0,0.0
2020-01-14,Romania,EU,30,0.0,0.0
2020-01-14,Serbia,EU,29,0.0,0.0
2020-01-14,Russia,EU,1083,0.0,0.0
2020-01-14,Saudi Arabia,AS,252,0.0,0.0
2020-01-14,Sweden,EU,423,0.0,0.0
2020-01-14,Singapore,AS,450,0.0,13.89
2020-01-14,Slovenia,EU,17,0.0,0.0
2020-01-14,Slovakia,EU,13,0.0,0.0
2020-01-14,Thailand,AS,719,4.0,0.0
2020-01-14,Turkey,AS,434,0.0,0.0
2020-01-14,Taiwan,AS,437,,8.33
2020-01-14,Ukraine,EU,81,0.0,0.0
2020-01-14,Vietnam,AS,26,0.0,0.0
2020-01-15,United Arab Emirates,AS,777,0.0,0.0
2020-01-15,Armenia,AS,29,0.0,
2020-01-15,Austria,EU,340,0.0,0.0
2020-01-15,Bangladesh,AS,11,0.0,0.0
2020-01-15,Belgium,EU,369,0.0,0.0
2020-01-15,Bulgaria,EU,1,0.0,0.0
2020-01-15,Bahrain,AS,123,0.0,0.0
2020-01-15,Brunei,AS,30,0.0,11.11
2020-01-15,Belarus,EU,59,0.0,0.0
2020-01-15,Switzerland,EU,644,0.0,0.0
2020-01-15,China,AS,435,0.0,8.33
2020-01-15,Cyprus,AS,4,0.0,0.0
2020-01-15,Czechia,EU,142,0.0,0.0
2020-01-15,Germany,EU,2383,0.0,0.0
2020-01-15,Denmark,EU,362,0.0,0.0
2020-01-15,Estonia,EU,33,0.0,0.0
2020-01-15,Spain,EU,762,0.0,0.0
2020-01-15,Finland,EU,292,0.0,0.0
2020-01-15,France,EU,1279,0.0,0.0
2020-01-15,United Kingdom,EU,2029,0.0,0.0
2020-01-15,Greece,EU,181,0.0,0.0
2020-01-15,Hong Kong,AS,476,,13.89
2020-01-15,Croatia,EU,45,0.0,0.0
2020-01-15,Hungary,EU,120,0.0,0.0
2020-01-15,Indonesia,AS,87,0.0,5.56
2020-01-15,Ireland,EU,261,0.0,0.0
2020-01-15,Israel,AS,145,0.0,0.0
2020-01-15,India,AS,1738,0.0,0.0
2020-01-15,Iran,AS,3,0.0,0.0
2020-01-15,Iceland,EU,49,0.0,0.0
2020-01-15,Italy,EU,1079,0.0,0.0
2020-01-15,Japan,AS,844,0.0,2.78
2020-01-15,South Korea,AS,717,0.0,0.0
2020-01-15,Kazakhstan,AS,49,0.0,0.0
2020-01-15,Lebanon,AS,54,0.0,0.0
2020-01-15,Sri Lanka,AS,78,0.0,0.0
2020-01-15,Lithuania,EU,7,0.0,0.0
2020-01-15,Luxembourg,EU,90,0.0,0.0
2020-01-15,Latvia,EU,88,0.0,0.0
2020-01-15,Malta,EU,40,0.0,0.0
2020-01-15,Malaysia,AS,725,0.0,0.0
2020-01-15,Netherlands,EU,562,0.0,0.0
2020-01-15,Norway,EU,456,0.0,0.0
2020-01-15,Philippines,AS,374,0.0,0.0
2020-01-15,Pakistan,AS,9,0.0,0.0
2020-01-15,Poland,EU,434,0.0,0.0
2020-01-15,Portugal,EU,274,0.0,0.0
2020-01-15,Qatar,AS,352,0.0,0.0
2020-01-15,Romania,EU,27,0.0,0.0
2020-01-15,Serbia,EU,25,0.0,0.0
2020-01-15,Russia,EU,1111,0.0,0.0
2020-01-15,Saudi Arabia,AS,231,0.0,0.0
2020-01-15,Sweden,EU,455,0.0,0.0
2020-01-15,Singapore,AS,476,0.0,13.89
2020-01-15,Slovenia,EU,23,0.0,0.0
2020-01-15,Slovakia,EU,25,0.0,0.0
2020-01-15,Thailand,AS,748,0.0,0.0
2020-01-15,Turkey,AS,443,0.0,0.0
2020-01-15,Taiwan,AS,490,,8.33
2020-01-15,Ukraine,EU,86,0.0,0.0
2020-01-15,Vietnam,AS,26,0.0,0.0
2020-01-16,United Arab Emirates,AS,691,0.0,0.0
2020-01-16,Armenia,AS,27,0.0,
2020-01-16,Austria,EU,367,0.0,0.0
2020-01-16,Bangladesh,AS,5,0.0,0.0
2020-01-16,Belgium,EU,376,0.0,0.0
2020-01-16,Bulgaria,EU,4,0.0,0.0
2020-01-16,Bahrain,AS,120,0.0,0.0
2020-01-16,Brunei,AS,27,0.0,11.11
2020-01-16,Belarus,EU,63,0.0,0.0
2020-01-16,Switzerland,EU,650,0.0,0.0
2020-01-16,China,AS,423,0.0,8.33
2020-01-16,Cyprus,AS,2,0.0,0.0
2020-01-16,Czechia,EU,179,0.0,0.0
2020-01-16,Germany,EU,2542,0.0,0.0
2020-01-16,Denmark,EU,393,0.0,0.0
2020-01-16,Estonia,EU,41,0.0,0.0
2020-01-16,Spain,EU,911,0.0,0.0
2020-01-16,Finland,EU,301,0.0,0.0
2020-01-16,France,EU,1423,0.0,0.0
2020-01-16,United Kingdom,EU,2146,0.0,0.0
2020-01-16,Greece,EU,68,0.0,0.0
2020-01-16,Hong Kong,AS,500,,13.89
2020-01-16,Croatia,EU,46,0.0,0.0
2020-01-16,Hungary,EU,133,0.0,0.0
2020-01-16,Indonesia,AS,56,0.0,5.56
2020-01-16,Ireland,EU,295,0.0,0.0
2020-01-16,Israel,AS,187,0.0,0.0
2020-01-16,India,AS,1749,0.0,0.0
2020-01-16,Iran,AS,6,0.0,0.0
2020-01-16,Iceland,EU,42,0.0,0.0
2020-01-16,Italy,EU,1262,0.0,0.0
2020-01-16,Japan,AS,768,0.0,2.78
2020-01-16,South Korea,AS,678,0.0,0.0
2020-01-16,Kazakhstan,AS,69,0.0,0.0
2020-01-16,Lebanon,AS,54,0.0,0.0
2020-01-16,Sri Lanka,AS,72,0.0,0.0
2020-01-16,Lithuania,EU,7,0.0,0.0
2020-01-16,Luxembourg,EU,102,0.0,0.0
2020-01-16,Latvia,EU,96,0.0,0.0
2020-01-16,Malta,EU,38,0.0,0.0
2020-01-16,Malaysia,AS,741,0.0,11.11
2020-01-16,Netherlands,EU,638,0.0,0.0
2020-01-16,Norway,EU,485,0.0,0.0
2020-01-16,Philippines,AS,378,0.0,0.0
2020-01-16,Pakistan,AS,9,0.0,0.0
2020-01-16,Poland,EU,405,0.0,0.0
2020-01-16,Portugal,EU,342,0.0,0.0
2020-01-16,Qatar,AS,333,0.0,0.0
2020-01-16,Romania,EU,23,0.0,0.0
2020-01-16,Russia,EU,1117,0.0,0.0
2020-01-16,Saudi Arabia,AS,270,0.0,0.0
2020-01-16,Sweden,EU,475,0.0,0.0
2020-01-16,Singapore,AS,478,0.0,13.89
2020-01-16,Slovenia,EU,24,0.0,0.0
2020-01-16,Slovakia,EU,33,0.0,0.0
2020-01-16,Thailand,AS,748,0.0,0.0
2020-01-16,Turkey,AS,373,0.0,0.0
2020-01-16,Taiwan,AS,459,,8.33
2020-01-16,Ukraine,EU,76,0.0,0.0
2020-01-16,Vietnam,AS,29,0.0,0.0
2020-01-17,United Arab Emirates,AS,726,0.0,0.0
2020-01-17,Armenia,AS,23,0.0,
2020-01-17,Austria,EU,379,0.0,0.0
2020-01-17,Bangladesh,AS,3,0.0,0.0
2020-01-17,Belgium,EU,400,0.0,0.0
2020-01-17,Bulgaria,EU,4,0.0,0.0
2020-01-17,Bahrain,AS,121,0.0,0.0
2020-01-17,Brunei,AS,33,0.0,11.11
2020-01-17,Belarus,EU,62,0.0,0.0
2020-01-17,Switzerland,EU,700,0.0,0.0
2020-01-17,China,AS,361,4.0,8.33
2020-01-17,Cyprus,AS,1,0.0,0.0
2020-01-17,Czechia,EU,194,0.0,0.0
2020-01-17,Germany,EU,2518,0.0,0.0
2020-01-17,Denmark,EU,397,0.0,0.0
2020-01-17,Estonia,EU,38,0.0,0.0
2020-01-17,Spain,EU,1204,0.0,0.0
2020-01-17,Finland,EU,290,0.0,0.0
2020-01-17,France,EU,1472,0.0,0.0
2020-01-17,United Kingdom,EU,2551,0.0,0.0
2020-01-17,Greece,EU,95,0.0,0.0
2020-01-17,Hong Kong,AS,526,,13.89
2020-01-17,Croatia,EU,46,0.0,0.0
2020-01-17,Hungary,EU,145,0.0,0.0
2020-01-17,Indonesia,AS,37,0.0,5.56
2020-01-17,Ireland,EU,349,0.0,0.0
2020-01-17,Israel,AS,151,0.0,0.0
2020-01-17,India,AS,1792,0.0,0.0
2020-01-17,Iran,AS,10,0.0,0.0
2020-01-17,Iceland,EU,42,0.0,0.0
2020-01-17,Italy,EU,1361,0.0,0.0
2020-01-17,Japan,AS,621,0.0,2.78
2020-01-17,South Korea,AS,752,0.0,0.0
2020-01-17,Kazakhstan,AS,65,0.0,0.0
2020-01-17,Lebanon,AS,49,0.0,0.0
2020-01-17,Sri Lanka,AS,34,0.0,0.0
2020-01-17,Lithuania,EU,25,0.0,0.0
2020-01-17,Luxembourg,EU,99,0.0,0.0
2020-01-17,Latvia,EU,105,0.0,0.0
2020-01-17,Malta,EU,47,0.0,0.0
2020-01-17,Malaysia,AS,770,0.0,11.11
2020-01-17,Netherlands,EU,654,0.0,0.0
2020-01-17,Norway,EU,442,0.0,0.0
2020-01-17,Philippines,AS,383,0.0,0.0
2020-01-17,Pakistan,AS,6,0.0,0.0
2020-01-17,Poland,EU,448,0.0,0.0
2020-01-17,Portugal,EU,418,0.0,0.0
2020-01-17,Qatar,AS,336,0.0,0.0
2020-01-17,Romania,EU,29,0.0,0.0
2020-01-17,Russia,EU,1115,0.0,0.0
2020-01-17,Saudi Arabia,AS,233,0.0,0.0
2020-01-17,Sweden,EU,497,0.0,0.0
2020-01-17,Singapore,AS,495,0.0,13.89
2020-01-17,Slovenia,EU,26,0.0,0.0
2020-01-17,Slovakia,EU,30,0.0,0.0
2020-01-17,Thailand,AS,804,,0.0
2020-01-17,Turkey,AS,408,0.0,0.0
2020-01-17,Taiwan,AS,532,,8.33
2020-01-17,Ukraine,EU,123,0.0,0.0
2020-01-17,Vietnam,AS,30,0.0,0.0
2020-01-18,United Arab Emirates,AS,642,0.0,0.0
2020-01-18,Armenia,AS,19,0.0,
2020-01-18,Austria,EU,318,0.0,0.0
2020-01-18,Bangladesh,AS,2,0.0,0.0
2020-01-18,Belgium,EU,276,0.0,0.0
2020-01-18,Bulgaria,EU,2,0.0,0.0
2020-01-18,Bahrain,AS,115,0.0,0.0
2020-01-18,Brunei,AS,20,0.0,11.11
2020-01-18,Belarus,EU,49,0.0,0.0
2020-01-18,Switzerland,EU,578,0.0,0.0
2020-01-18,China,AS,330,0.0,8.33
2020-01-18,Czechia,EU,95,0.0,0.0
2020-01-18,Germany,EU,1756,0.0,0.0
2020-01-18,Denmark,EU,245,0.0,0.0
2020-01-18,Estonia,EU,26,0.0,0.0
2020-01-18,Spain,EU,1274,0.0,0.0
2020-01-18,Finland,EU,200,0.0,0.0
2020-01-18,France,EU,1152,0.0,0.0
2020-01-18,United Kingdom,EU,2171,0.0,0.0
2020-01-18,Greece,EU,171,0.0,0.0
2020-01-18,Hong Kong,AS,390,,13.89
2020-01-18,Croatia,EU,39,0.0,0.0
2020-01-18,Hungary,EU,102,0.0,0.0
2020-01-18,Indonesia,AS,20,0.0,8.33
2020-01-18,Ireland,EU,272,0.0,0.0
2020-01-18,Israel,AS,101,0.0,0.0
2020-01-18,India,AS,1380,0.0,0.0
2020-01-18,Iran,AS,12,0.0,0.0
2020-01-18,Iceland,EU,41,0.0,0.0
2020-01-18,Italy,EU,1034,0.0,0.0
2020-01-18,Japan,AS,443,0.0,2.78
2020-01-18,South Korea,AS,516,0.0,0.0
2020-01-18,Kazakhstan,AS,52,0.0,0.0
2020-01-18,Lebanon,AS,48,0.0,0.0
2020-01-18,Sri Lanka,AS,57,0.0,0.0
2020-01-18,Lithuania,EU,9,0.0,0.0
2020-01-18,Luxembourg,EU,58,0.0,0.0
2020-01-18,Latvia,EU,71,0.0,0.0
2020-01-18,Malta,EU,38,0.0,0.0
2020-01-18,Malaysia,AS,540,0.0,11.11
2020-01-18,Netherlands,EU,500,0.0,0.0
2020-01-18,Norway,EU,202,0.0,0.0
2020-01-18,Philippines,AS,296,0.0,0.0
2020-01-18,Pakistan,AS,7,0.0,0.0
2020-01-18,Poland,EU,383,0.0,0.0
2020-01-18,Portugal,EU,336,0.0,0.0
2020-01-18,Qatar,AS,239,0.0,0.0
2020-01-18,Romania,EU,33,0.0,0.0
2020-01-18,Russia,EU,1002,0.0,0.0
2020-01-18,Saudi Arabia,AS,208,0.0,0.0
2020-01-18,Sweden,EU,227,0.0,0.0
2020-01-18,Singapore,AS,365,0.0,13.89
2020-01-18,Slovenia,EU,10,0.0,0.0
2020-01-18,Slovakia,EU,16,0.0,0.0
2020-01-18,Thailand,AS,573,4.0,0.0
2020-01-18,Turkey,AS,389,0.0,0.0
2020-01-18,Taiwan,AS,353,,8.33
2020-01-18,Ukraine,EU,80,0.0,0.0
2020-01-18,Vietnam,AS,29,0.0,0.0
2020-01-19,United Arab Emirates,AS,707,0.0,0.0
2020-01-19,Armenia,AS,20,0.0,
2020-01-19,Austria,EU,328,0.0,0.0
2020-01-19,Bangladesh,AS,5,0.0,0.0
2020-01-19,Belgium,EU,329,0.0,0.0
2020-01-19,Bulgaria,EU,3,0.0,0.0
2020-01-19,Bahrain,AS,104,0.0,0.0
2020-01-19,Brunei,AS,28,0.0,11.11
2020-01-19,Belarus,EU,58,0.0,0.0
2020-01-19,Switzerland,EU,695,0.0,0.0
2020-01-19,China,AS,301,76.0,8.33
2020-01-19,Cyprus,AS,1,0.0,0.0
2020-01-19,Czechia,EU,147,0.0,0.0
2020-01-19,Germany,EU,1953,0.0,0.0
2020-01-19,Denmark,EU,347,0.0,0.0
2020-01-19,Estonia,EU,30,0.0,0.0
2020-01-19,Spain,EU,1353,2.0,0.0
2020-01-19,Finland,EU,231,0.0,0.0
2020-01-19,France,EU,1286,0.0,0.0
2020-01-19,United Kingdom,EU,2540,0.0,0.0
2020-01-19,Greece,EU,117,0.0,0.0
2020-01-19,Hong Kong,AS,468,,13.89
2020-01-19,Croatia,EU,39,0.0,0.0
2020-01-19,Hungary,EU,133,0.0,0.0
2020-01-19,Indonesia,AS,21,0.0,8.33
2020-01-19,Ireland,EU,345,0.0,0.0
2020-01-19,Israel,AS,186,0.0,0.0
2020-01-19,India,AS,1671,0.0,0.0
2020-01-19,Iran,AS,8,0.0,0.0
2020-01-19,Iceland,EU,40,0.0,0.0
2020-01-19,Italy,EU,1201,0.0,0.0
2020-01-19,Japan,AS,566,0.0,2.78
2020-01-19,South Korea,AS,611,1.0,0.0
2020-01-19,Kazakhstan,AS,67,0.0,0.0
2020-01-19,Lebanon,AS,52,0.0,0.0
2020-01-19,Sri Lanka,AS,81,0.0,0.0
2020-01-19,Lithuania,EU,12,0.0,0.0
2020-01-19,Luxembourg,EU,85,0.0,0.0
2020-01-19,Latvia,EU,89,0.0,0.0
2020-01-19,Malta,EU,55,0.0,0.0
2020-01-19,Malaysia,AS,675,0.0,11.11
2020-01-19,Netherlands,EU,601,0.0,0.0
2020-01-19,Norway,EU,394,0.0,0.0
2020-01-19,Philippines,AS,334,0.0,0.0
2020-01-19,Pakistan,AS,9,0.0,0.0
2020-01-19,Poland,EU,415,0.0,0.0
2020-01-19,Portugal,EU,381,0.0,0.0
2020-01-19,Qatar,AS,328,0.0,0.0
2020-01-19,Romania,EU,29,0.0,0.0
2020-01-19,Russia,EU,938,0.0,0.0
2020-01-19,Saudi Arabia,AS,236,0.0,0.0
2020-01-19,Sweden,EU,390,0.0,0.0
2020-01-19,Singapore,AS,450,0.0,13.89
